id_group,type,x,y,cell_diameter,id_cell,id_layer,angle,radius,area
679,epidermis,0.3149864020037414,0.17140974376736604,0.02,9493,1,0.47898629112731467,0.35706088638742034,0.00020923346832369942
680,epidermis,0.3196765790358436,0.1624600183834647,0.02,9507,1,0.45081057008836695,0.35705037560136815,0.00020918254522301656
681,epidermis,0.3241179521001223,0.15338615366698916,0.02,9521,1,0.4226350154840157,0.3570439927089799,0.000209165412872223
682,epidermis,0.32830557989821313,0.14419275915111052,0.02,9535,1,0.3944595492359946,0.35704173793078287,0.0002091464818026833
683,epidermis,0.3322363088238986,0.1348867952626907,0.02,9549,1,0.36628409325447536,0.3570436113405981,0.00020905099367506932
684,epidermis,0.3359071713177463,0.12547530347964045,0.02,9563,1,0.33810856944853557,0.35704961286380477,0.00020895722691336165
685,epidermis,0.3393153878741495,0.11596540153693743,0.02,9577,1,0.30993289973636867,0.35705974227607024,0.00020896816537666917
686,epidermis,0.34245836893205056,0.10636427858587652,0.02,9591,1,0.28175700605545156,0.3570739992024972,0.00020901463790278774
687,epidermis,0.345332271310952,0.09667789189755777,0.02,9605,1,0.2535808410979819,0.35708120946559996,0.0002090564567183375
688,epidermis,0.3479218452480259,0.08690909837547758,0.02,9619,1,0.2254048414687802,0.35706541206462794,0.00020913179079957224
689,epidermis,0.35021421136538977,0.0770672758819989,0.02,9633,1,0.19722911265042978,0.3570537415722215,0.00020899540322651022
690,epidermis,0.35223604991906865,0.06716902773133931,0.02,9647,1,0.16905357654258255,0.3570461975467563,0.00020892925556678727
691,epidermis,0.3539822525780881,0.057218802555583544,0.02,9661,1,0.14087815493356243,0.35704277827136566,0.00020894816906393752
692,epidermis,0.35545151389316604,0.04722412957154934,0.02,9675,1,0.11270276938779693,0.3570434801154875,0.00020902361667222099
693,epidermis,0.3566427269201881,0.037192569533442674,0.02,9689,1,0.08452734104259212,0.3570482971710366,0.00020913512841688912
694,epidermis,0.3575549837035092,0.02713170983052939,0.02,9703,1,0.05635179036474059,0.3570572215006507,0.00020921292542479714
695,epidermis,0.35818757634914145,0.01704915967654109,0.02,9717,1,0.028176037017863302,0.35707024421599465,0.00020920459229982797
696,epidermis,0.35853999887405896,0.006952545291869117,0.02,9731,1,6.365325357402038e-17,0.35708735743054615,0.00020917186127725895
697,exodermis,0.33956270950857514,-0.0028592757372965533,0.018,9745,2,-0.026737360390280296,0.33821906892636394,0.00038191554057487754
698,exodermis,0.33938285444272315,-0.011918136654104032,0.018,9759,2,-0.053474209887486364,0.3382050774651666,0.0003874159607518796
699,exodermis,0.33893150720329446,-0.020985021957220962,0.018,9773,2,-0.08021077661407672,0.3381989810445031,0.0003942852792202713
700,exodermis,0.33824586126220424,-0.030036829629789843,0.018,9787,2,-0.10694728848467452,0.33820078336216647,0.0004042647791766611
701,exodermis,0.3373263718957291,-0.039067801141100214,0.018,9801,2,-0.13368397301705737,0.3382104879236227,0.00039527260169963663
702,exodermis,0.33617362478279006,-0.0480721901628779,0.018,9815,2,-0.1604210572492067,0.33822809771950424,0.0003871843759045153
703,exodermis,0.3347842664938153,-0.05704547963498431,0.018,9829,2,-0.1871586023627792,0.33822922480690054,0.0003842560163552129
704,exodermis,0.33313461309359294,-0.06597715648551931,0.018,9843,2,-0.21389572791338607,0.33821100213799554,0.0003852974477329699
705,exodermis,0.3312319715127082,-0.07485616894387188,0.018,9857,2,-0.24063245518618992,0.3382006934780316,0.0003948206126880621
706,exodermis,0.32910510251938474,-0.08368139553417643,0.018,9871,2,-0.26736901032530425,0.33819830063612893,0.00040468206597828215
707,exodermis,0.32675079826529424,-0.0924484473205414,0.018,9885,2,-0.29410561941092034,0.33820382450001424,0.0003958783992481662
708,exodermis,0.32417056369235264,-0.10115174848263356,0.018,9899,2,-0.32084250845274914,0.3382172651233361,0.00038749857148164717
709,exodermis,0.3213660292828371,-0.10978575859522495,0.018,9913,2,-0.34757990335763767,0.3382386218089617,0.0003859439483552107
710,exodermis,0.31833050324779916,-0.11834584536062231,0.018,9927,2,-0.3743173701519285,0.33821911359337514,0.00038381863870138417
711,exodermis,0.3150284564354237,-0.12680720837852125,0.018,9941,2,-0.40105431976970435,0.3382046516460226,0.0003942591348210435
712,exodermis,0.31151476770205516,-0.13517803248225044,0.018,9955,2,-0.4277909758723078,0.338198106837565,0.00040445970075977673
713,exodermis,0.3077864547749691,-0.14345481925080994,0.018,9969,2,-0.45452756441641906,0.3381994796376968,0.0003959808272005725
714,exodermis,0.30384540647857466,-0.15163234579726517,0.018,9983,2,-0.4812643113787086,0.3382087699550917,0.0003874102930294278
715,exodermis,0.2996941282896866,-0.15970540858576354,0.018,9997,2,-0.5080014426927244,0.3382259771394705,0.0003857466788861733
716,exodermis,0.29533150228889016,-0.16766864672456996,0.018,10011,2,-0.5347390556977557,0.338229579438933,0.00038541153422048675
717,exodermis,0.29074030388826033,-0.17550553728134077,0.018,10025,2,-0.5614762786739704,0.3382109678647804,0.0003920669008722913
718,exodermis,0.28592618880633386,-0.18320527812472737,0.018,10039,2,-0.5882130865832393,0.3382002729864606,0.00040436395797283
719,exodermis,0.2809200880847239,-0.1907780940246229,0.018,10053,2,-0.6149497053458011,0.3381974955514514,0.0003963046923437516
720,exodermis,0.2757199835651534,-0.19821872247767783,0.018,10067,2,-0.6416863609364457,0.33820263574985815,0.0003875788697153448
721,exodermis,0.27032919003181966,-0.205522434087002,0.018,10081,2,-0.6684232793211248,0.33821569321406053,0.0003858139308383654
722,exodermis,0.26475112843170334,-0.21268457567168966,0.018,10095,2,-0.6951606863936574,0.33823666701857846,0.0003868476560849583
723,exodermis,0.2589815702972966,-0.21969863461475536,0.018,10109,2,-0.721898224295094,0.33821964505731905,0.0003908893372150658
724,exodermis,0.25299672334388135,-0.2265308781366955,0.018,10123,2,-0.7486352347095394,0.3382048001582746,0.0004040924489395337
725,exodermis,0.24684106457467334,-0.2332039007049289,0.018,10137,2,-0.7753719344186093,0.33819787232222104,0.0003968864696702186
726,exodermis,0.24051614566439405,-0.23971551883832298,0.018,10151,2,-0.8021085493822875,0.3381988620312502,0.0003879876344048495
727,exodermis,0.23402504171664548,-0.24606133060196722,0.018,10165,2,-0.8288453055847803,0.33820776921635987,0.00038604563711110824
728,exodermis,0.22737188176288894,-0.2522372979903517,0.018,10179,2,-0.8555824289699752,0.33822459325744875,0.00038686322258566755
729,exodermis,0.22055790070973286,-0.2582381978161459,0.018,10193,2,-0.8823200491755429,0.33823068154098496,0.0003925986423606847
730,exodermis,0.21357342353407538,-0.26404447042419493,0.018,10207,2,-0.9090573128997268,0.33821168671937535,0.0004019666341944254
731,exodermis,0.20642375415570702,-0.2696434680514329,0.018,10221,2,-0.9357941443980696,0.3382006085213032,0.00039708782726951045
732,exodermis,0.19913728691181015,-0.275057929263987,0.018,10235,2,-0.9625307695883947,0.33819744773285065,0.0003878896796557089
733,exodermis,0.19171346469748266,-0.2802820095049764,0.018,10249,2,-0.9892674144448316,0.33820220458225947,0.0003857778214141762
734,exodermis,0.1841570157940541,-0.2853123923752294,0.018,10263,2,-1.016004304934502,0.33821487874010087,0.0003865260155951744
735,exodermis,0.17647274228842919,-0.290145869328302,0.018,10277,2,-1.0427416669541114,0.33823546931969456,0.00039344529656452773
736,exodermis,0.1686593017539683,-0.2947751571301856,0.018,10291,2,-1.0694792140981346,0.3382209333510593,0.00040104380357543044
737,exodermis,0.16070633674848492,-0.2991624179918207,0.018,10305,2,-1.096216228134781,0.33820570530522376,0.0003966935413603107
738,exodermis,0.15264518475212954,-0.30333900399243474,0.018,10319,2,-1.1229529142945045,0.3381983943410928,0.0003879800853046109
739,exodermis,0.14448030187447244,-0.3073064623574891,0.018,10333,2,-1.1496894985275838,0.33819900096919076,0.0003857582109142134
740,exodermis,0.1362156734786314,-0.3110614117692239,0.018,10347,2,-1.1764262068116258,0.3382075251403732,0.00038645927681552034
741,exodermis,0.12785655764741827,-0.31460146334328454,0.018,10361,2,-1.2031632650886361,0.33822396624336304,0.00039320018642659775
742,exodermis,0.11940625958598744,-0.31792246958843157,0.018,10375,2,-1.2299008306268144,0.33823254079595205,0.00040300430714516514
743,exodermis,0.11086255728853267,-0.3210047802709988,0.018,10389,2,-1.2566380778768491,0.33821316301736853,0.00039514591916874997
744,exodermis,0.10223277529045338,-0.3238328998040813,0.018,10403,2,-1.2833748757292036,0.33820170151973716,0.00038834497024937677
745,exodermis,0.09353761260949253,-0.3264412646972556,0.018,10417,2,-1.310111450122639,0.33819815680282644,0.00038598890086547557
746,exodermis,0.08477818228281149,-0.32882383899544193,0.018,10431,2,-1.3368480270907568,0.3382025285891668,0.00038659780882301803
747,exodermis,0.07596005967133625,-0.3309791158606725,0.018,10445,2,-1.3635848327363598,0.33821481574120815,0.0003930608217909939
748,exodermis,0.06708885269395447,-0.3329057146794203,0.018,10459,2,-1.3903220932327744,0.33823501617446305,0.00040408463917633456
749,exodermis,0.05816607425124867,-0.33459673370006193,0.018,10473,2,-1.417059589208538,0.3382229529567255,0.00039504834210702506
750,exodermis,0.04919469128387618,-0.33601510745300284,0.018,10487,2,-1.443796552362594,0.33820731904976215,0.0003876065657286417
751,exodermis,0.04019258491830949,-0.337195296899147,0.018,10501,2,-1.4705331725875646,0.3381995896005127,0.0003857710897724084
752,exodermis,0.031164491980869177,-0.33814392643506785,0.018,10515,2,-1.497269677051785,0.33819976153848824,0.00038623616824544045
753,exodermis,0.02211502939399262,-0.3388587599631649,0.018,10529,2,-1.5240062933816827,0.33820783137940674,0.00039249300573309694
754,exodermis,0.013049955298867169,-0.33933934032451984,0.018,10543,2,-1.550743249550113,0.3382237955359817,0.000403655466366919
755,exodermis,0.0039740174282757845,-0.3395833374225328,0.018,10557,2,-1.5774807274792804,0.3382347368697221,0.0003970630127736119
756,exodermis,-0.005108671210768287,-0.3395735019106037,0.018,10571,2,-1.6042179391188556,0.3382148266723249,0.00038581238882154253
757,exodermis,-0.014185955833856664,-0.33929199842443675,0.018,10585,2,-1.6309546968793156,0.3382028091109351,0.0003856920638842532
758,exodermis,-0.02324961216180615,-0.3387820415364332,0.018,10599,2,-1.6576912288281438,0.3381986877160003,0.00038611481496831105
759,exodermis,-0.03229675025998407,-0.3380378876774355,0.018,10613,2,-1.6844277627789284,0.3382024660642924,0.00039220498099460884
760,exodermis,-0.04132161441454947,-0.33706002467047974,0.018,10627,2,-1.7111645261308785,0.33821414746111916,0.0004035145580966333
761,exodermis,-0.05031846172151714,-0.3358490706067197,0.018,10641,2,-1.7379017458072603,0.3382337346336789,0.0003984118756879976
762,exodermis,-0.05928337960602273,-0.334399537919628,0.018,10655,2,-1.7646392620064855,0.33822392685925584,0.0003861880413427374
763,exodermis,-0.0682018191612601,-0.3326794523564664,0.018,10669,2,-1.7913762668056274,0.33820768284154373,0.0003850145922191847
764,exodermis,-0.07706762346369476,-0.330721653385889,0.018,10683,2,-1.8181129298429495,0.33819935325363876,0.00038634097475907445
765,exodermis,-0.08587883099486936,-0.3285377915673328,0.018,10697,2,-1.8448494772563568,0.3381989396943557,0.00039224889799931276
766,exodermis,-0.09463046655853387,-0.3261268588390569,0.018,10711,2,-1.8715861351173926,0.3382064428632571,0.00040359482923386117
767,exodermis,-0.10331696296183078,-0.3234903916109884,0.018,10725,2,-1.8983231294180527,0.3382218626431146,0.0003989085245934699
768,exodermis,-0.11193300377182704,-0.3206283164034686,0.018,10739,2,-1.925060657886603,0.3382351555369538,0.0003882206437467195
769,exodermis,-0.12046998692611702,-0.3175275199184334,0.018,10753,2,-1.951797975840743,0.3382147563953053,0.00038324351318904087
770,exodermis,-0.12890846485312774,-0.31416995416203947,0.018,10767,2,-1.978534830861914,0.3382022736663674,0.00038620269788193934
771,exodermis,-0.1372562484589123,-0.3106027658555903,0.018,10781,2,-2.005271448851206,0.33819770824425355,0.0003917884150297105
772,exodermis,-0.14550871107705124,-0.30682104064087556,0.018,10795,2,-2.032008055776315,0.33820106045923654,0.0004031413028837701
773,exodermis,-0.1536606072919188,-0.3028271953777351,0.018,10809,2,-2.058744877609126,0.33821233008056395,0.0003990298104837955
774,exodermis,-0.16170674780934208,-0.2986237649480305,0.018,10823,2,-2.0854821402625565,0.3382315163186353,0.0003888709194357285
775,exodermis,-0.16964161663291497,-0.29420741892715585,0.018,10837,2,-2.1122197408847176,0.33822418492231276,0.0003836212992943135
776,exodermis,-0.17744208802755215,-0.2895544999699008,0.018,10851,2,-2.138956838879489,0.33820755242452605,0.000384971968387137
777,exodermis,-0.18511061351725153,-0.28469302854267764,0.018,10865,2,-2.1656935782785665,0.33819883686111674,0.0003915076010352773
778,exodermis,-0.19265083002273492,-0.27963812196278887,0.018,10879,2,-2.1924301850218235,0.3381980388401895,0.00040291262691357157
779,exodermis,-0.20005766969755095,-0.2743900302487581,0.018,10893,2,-2.219166885087837,0.3382051584123626,0.0003994113993201094
780,exodermis,-0.20732642200860765,-0.2689520948617141,0.018,10907,2,-2.245903904430526,0.3382201950705045,0.0003891277942536235
781,exodermis,-0.21445217520952303,-0.2633265453894298,0.018,10921,2,-2.272641454639591,0.3382359742165895,0.0003855008367256169
782,exodermis,-0.22142402267206182,-0.25750519416004,0.018,10935,2,-2.2993788462778864,0.33821519216729456,0.00038332234101707386
783,exodermis,-0.228213858299795,-0.25147326270267517,0.018,10949,2,-2.326115757795533,0.33820232645740217,0.0003914977570093304
784,exodermis,-0.23484712550549147,-0.24527563680652456,0.018,10963,2,-2.352852415092113,0.3381973779827545,0.00040291705215162815
785,exodermis,-0.24131767569479928,-0.23890878954782688,0.018,10977,2,-2.379589044139697,0.33820034708781554,0.0004000069087460979
786,exodermis,-0.2476214012657473,-0.23237678093029093,0.018,10991,2,-2.4063258709184288,0.338211233565831,0.0003895171548180922
787,exodermis,-0.2537542876301518,-0.22568376277184515,0.018,11005,2,-2.4330631213520437,0.3382300366587645,0.00038606811259835863
788,exodermis,-0.2597102153329088,-0.21882894117465018,0.018,11019,2,-2.4598007456333693,0.3382251912227737,0.00038414697610270965
789,exodermis,-0.2654612356829153,-0.21179882450278134,0.018,11033,2,-2.4865378800867366,0.33820817545168014,0.00038985876339022195
790,exodermis,-0.27101474639360673,-0.2046152698388435,0.018,11047,2,-2.513274638785089,0.33819907655247855,0.00040248507887142334
791,exodermis,-0.276381929113528,-0.19729402468421633,0.018,11061,2,-2.5400112476662997,0.33819789517177545,0.00040009729651066945
792,exodermis,-0.2815578917279243,-0.18983659959784793,0.018,11075,2,-2.566747932708728,0.33820463139838874,0.0003894500598647926
793,exodermis,-0.28653934466860703,-0.18224774150547768,0.018,11089,2,-2.5934849198678758,0.3382192847635521,0.0003858348775488555
794,exodermis,-0.29132270091470636,-0.1745316404519369,0.018,11103,2,-2.6202224299444974,0.3382375498412882,0.0003857142055250325
795,exodermis,-0.29589687845432855,-0.16668489255216343,0.018,11117,2,-2.6469598380777324,0.33821638465107545,0.00038774672062125837
796,exodermis,-0.30022545528736305,-0.1587002565799485,0.018,11131,2,-2.6736967489276737,0.33820313579300315,0.00040212003880853126
797,exodermis,-0.3043506563404899,-0.15061360036098032,0.018,11145,2,-2.7004333883826033,0.33819780419616985,0.00040038271985072706
798,exodermis,-0.3082652179137387,-0.14242329113176658,0.018,11159,2,-2.7271699824056004,0.3382003902312959,0.00038963766915031244
799,exodermis,-0.31196666216410013,-0.13413454582327325,0.018,11173,2,-2.7539067569712947,0.3382108937088136,0.0003858713379376491
800,exodermis,-0.31545262998884394,-0.12575263595151184,0.018,11187,2,-2.78064393800315,0.338229313876217,0.00038601858030487546
801,exodermis,-0.3187174426776284,-0.11727926209002174,0.018,11201,2,-2.807381524075132,0.338226954707645,0.0003888988615383053
802,exodermis,-0.32173226608296385,-0.10871145137170618,0.018,11215,2,-2.8341186377652474,0.3382095559017517,0.0004003731075213959
803,exodermis,-0.324506071845689,-0.10006531298356976,0.018,11229,2,-2.860855358532257,0.338200073566941,0.0004009421556745401
804,exodermis,-0.3270581372214612,-0.09135356256678573,0.018,11243,2,-2.8875919123425553,0.3381985080163525,0.0003900788481907734
805,exodermis,-0.32938402348583135,-0.08257893516013982,0.018,11257,2,-2.9143285252487994,0.33820485876685896,0.00038609354143441516
806,exodermis,-0.33148225530884534,-0.07374701449112742,0.018,11271,2,-2.9410654233701803,0.338219124456227,0.000386101609352793
807,exodermis,-0.3333512849762854,-0.0648632647486891,0.018,11285,2,-2.9678028323711856,0.3382398674980513,0.00039060565851718276
808,exodermis,-0.334981573007495,-0.05592813782268414,0.018,11299,2,-2.994540201482166,0.33821830367111577,0.00039808764495338756
809,exodermis,-0.3363307447202267,-0.046946173111200105,0.018,11313,2,-3.021277057602555,0.33820464617611357,0.0004011547693641026
810,exodermis,-0.3374543428248821,-0.03793787923058943,0.018,11327,2,-3.0480136275361183,0.33819889245998513,0.0003900373146689455
811,exodermis,-0.33834457344453045,-0.028903904667761934,0.018,11341,2,-3.0747501385675635,0.3382010393153729,0.00038580469279320443
812,exodermis,-0.3390008815456707,-0.019849998985525256,0.018,11355,2,-3.101486818422111,0.33821108319104637,0.0003857963624338585
813,exodermis,-0.33942284264335126,-0.010781922869030607,0.018,11369,2,-3.128223895129418,0.33822902050674514,0.00039021183275388295
814,exodermis,-0.33960614190933774,-0.0017034337915486602,0.018,11383,2,3.128223895129422,0.33822902050674514,0.00039944232554705943
815,exodermis,-0.3395246354569054,0.007378952430059474,0.018,11397,2,3.1014868184221154,0.33821108319104637,0.0003994423255470653
816,exodermis,-0.33918648755227754,0.01645310364456523,0.018,11411,2,3.074750138567568,0.3382010393153728,0.00039021183275387417
817,exodermis,-0.338617942801428,0.025513170626578294,0.018,11425,2,3.048013627536123,0.338198892459985,0.0003857963624338577
818,exodermis,-0.33781531074738114,0.03455527937797856,0.018,11439,2,3.0212770576025596,0.33820464617611345,0.00038580469279320465
819,exodermis,-0.3367791118477619,0.04357367715505471,0.018,11453,2,2.9945402014821707,0.33821830367111566,0.0003900373146689428
820,exodermis,-0.3355099966913203,0.05256262464138476,0.018,11467,2,2.9678028323711905,0.3382398674980512,0.0004011547693641035
821,exodermis,-0.3340003355831086,0.06151878431793412,0.018,11481,2,2.941065423370185,0.3382191244562268,0.00039808764495338186
822,exodermis,-0.33220992369748686,0.07042343107256191,0.018,11495,2,2.914328525248804,0.3382048587668589,0.00039060565851719225
823,exodermis,-0.33019705515239994,0.07927570472261468,0.018,11509,2,2.8875919123425593,0.33819850801635243,0.0003861016093527982
824,exodermis,-0.3279562884044856,0.08807254305071278,0.018,11523,2,2.8608553585322607,0.338200073566941,0.0003860935414344146
825,exodermis,-0.32548882307695637,0.09680841437354729,0.018,11537,2,2.834118637765251,0.3382095559017517,0.0003900788481907754
826,exodermis,-0.32279622697767807,0.1054777602715541,0.018,11551,2,2.807381524075136,0.3382269547076451,0.00040094215567455224
827,exodermis,-0.3198762236272529,0.11407552272847162,0.018,11565,2,2.7806439380031533,0.3382293138762171,0.00040037310752139303
828,exodermis,-0.3167081458909583,0.12258782889669856,0.018,11579,2,2.7539067569712983,0.33821089370881374,0.00038889886153830656
829,exodermis,-0.3132983975440729,0.13100405839612345,0.018,11593,2,2.7271699824056035,0.33820039023129606,0.0003860185803048706
830,exodermis,-0.3096773549185284,0.13932850649440348,0.018,11607,2,2.7004333883826073,0.33819780419616996,0.0003858713379376572
831,exodermis,-0.30584236847699225,0.1475563171130695,0.018,11621,2,2.6736967489276777,0.3382031357930033,0.00038963766915030285
832,exodermis,-0.30179588468510776,0.15568225865551238,0.018,11635,2,2.6469598380777364,0.3382163846510756,0.0004003827198507271
833,exodermis,-0.2975404677614472,0.16370115620937,0.018,11649,2,2.620222429944501,0.3382375498412884,0.00040212003880853403
834,exodermis,-0.29307057717328067,0.17160730823824893,0.018,11663,2,2.593484919867879,0.3382192847635523,0.00038774672062125533
835,exodermis,-0.2883562265766496,0.17937087439126287,0.018,11677,2,2.566747932708731,0.3382046313983889,0.00038571420552503514
836,exodermis,-0.28344759160321065,0.18700791147098178,0.018,11691,2,2.5400112476663024,0.33819789517177556,0.0003858348775488594
837,exodermis,-0.27834408131347466,0.19451522949749286,0.018,11705,2,2.5132746387850915,0.33819907655247866,0.0003894500598648017
838,exodermis,-0.27304821125667805,0.20188798597800162,0.018,11719,2,2.4865378800867393,0.3382081754516802,0.00040009729651066766
839,exodermis,-0.2675633494802918,0.20912148937018435,0.018,11733,2,2.459800745633372,0.33822519122277384,0.0004024850788714258
840,exodermis,-0.26188956548973863,0.21621032392463901,0.018,11747,2,2.4330631213520464,0.33823003665876455,0.00038985876339021994
841,exodermis,-0.25601334938725634,0.22313606751337678,0.018,11761,2,2.4063258709184314,0.33821123356583105,0.0003841469761027138
842,exodermis,-0.24993993911372445,0.2298872019010709,0.018,11775,2,2.3795890441397005,0.33820034708781554,0.00038606811259835056
843,exodermis,-0.24369963233464376,0.2364801799565745,0.018,11789,2,2.352852415092117,0.3381973779827545,0.00038951715481808465
844,exodermis,-0.2372911104892788,0.24290940547085238,0.018,11803,2,2.3261157577955367,0.33820232645740206,0.0004000069087460903
845,exodermis,-0.23071845670172642,0.24917079393130015,0.018,11817,2,2.29937884627789,0.33821519216729434,0.00040291705215163347
846,exodermis,-0.22398584546458422,0.2552603542757912,0.018,11831,2,2.2726414546395945,0.33823597421658935,0.0003914977570093381
847,exodermis,-0.21709046667121856,0.26117104297108373,0.018,11845,2,2.245903904430529,0.3382201950705042,0.0003833223410170705
848,exodermis,-0.2100151476177356,0.2668664523469066,0.018,11859,2,2.21916688508784,0.33820515841236237,0.0003855008367256229
849,exodermis,-0.2027979820257472,0.27237428516026674,0.018,11873,2,2.192430185021826,0.3381980388401892,0.00038912779425361976
850,exodermis,-0.19544225094591247,0.27769397711045235,0.018,11887,2,2.16569357827857,0.33819883686111646,0.0003994113993201138
851,exodermis,-0.18795151968226584,0.28282161649581944,0.018,11901,2,2.1389568388794924,0.33820755242452566,0.0004029126269135627
852,exodermis,-0.18033055367642223,0.2877539406675132,0.018,11915,2,2.112219740884721,0.3382241849223124,0.0003915076010352794
853,exodermis,-0.17258168179462213,0.29248615587889987,0.018,11929,2,2.085482140262559,0.338231516318635,0.00038497196838713904
854,exodermis,-0.16469903714393078,0.29699830823218915,0.018,11943,2,2.0587448776091297,0.33821233008056373,0.00038362129929431416
855,exodermis,-0.15668859298388554,0.3012763631583935,0.018,11957,2,2.0320080557763185,0.3382010604592363,0.00038887091943572816
856,exodermis,-0.1485755374927777,0.30534914308848127,0.018,11971,2,2.005271448851209,0.33819770824425327,0.0003990298104837915
857,exodermis,-0.14036012798280592,0.30921065300264616,0.018,11985,2,1.9785348308619166,0.3382022736663671,0.0004031413028837749
858,exodermis,-0.13204759524395987,0.3128584446457204,0.018,11999,2,1.9517979758407455,0.33821475639530496,0.0003917884150297096
859,exodermis,-0.12364322408309626,0.31629018876025633,0.018,12013,2,1.9250606578866047,0.3382351555369535,0.0003862026978819427
860,exodermis,-0.11514713173668305,0.3194986535390172,0.018,12027,2,1.8983231294180547,0.33822186264311416,0.00038324351318904927
861,exodermis,-0.1065557457023047,0.3224458011411311,0.018,12041,2,1.8715861351173946,0.3382064428632567,0.0003882206437467223
862,exodermis,-0.0978935739676543,0.32516520710402785,0.018,12055,2,1.8448494772563586,0.3381989396943554,0.0003989085245934722
863,exodermis,-0.08916558265803123,0.32766087287807577,0.018,12069,2,1.8181129298429513,0.33819935325363853,0.0004035948292338657
864,exodermis,-0.08037610715903393,0.32992997887671627,0.018,12083,2,1.7913762668056294,0.33820768284154346,0.00039224889799930235
865,exodermis,-0.07153073941299269,0.33197108130576275,0.018,12097,2,1.7646392620064877,0.33822392685925573,0.00038634097475907916
866,exodermis,-0.06263360190247926,0.33378086584689287,0.018,12111,2,1.7379017458072625,0.3382337346336787,0.0003850145922191735
867,exodermis,-0.053685832476103396,0.3353406124364491,0.018,12125,2,1.7111645261308812,0.3382141474611191,0.00038618804134274095
868,exodermis,-0.04469682082822505,0.3366334868130434,0.018,12139,2,1.684427762778931,0.33820246606429233,0.0003984118756879953
869,exodermis,-0.035681568446305816,0.33769880209178893,0.018,12153,2,1.6576912288281467,0.3381986877160003,0.0004035145580966337
870,exodermis,-0.026642071601935484,0.3385305989438841,0.018,12167,2,1.6309546968793183,0.3382028091109351,0.0003922049809946005
871,exodermis,-0.01758408287105258,0.3391283549400002,0.018,12181,2,1.604217939118858,0.3382148266723248,0.00038611481496831436
872,exodermis,-0.00851336532724634,0.33949167832375376,0.018,12195,2,1.577480727479283,0.33823473686972194,0.0003856920638842538
873,exodermis,0.0005672863474022843,0.33961425624439956,0.018,12209,2,1.5507432495501154,0.33822379553598153,0.000385812388821544
874,exodermis,0.009648804560860034,0.3394610831067275,0.018,12223,2,1.5240062933816854,0.3382078313794065,0.0003970630127736118
875,exodermis,0.01871948924717634,0.3390663203127152,0.018,12237,2,1.4972696770517877,0.338199761538488,0.00040365546636691866
876,exodermis,0.02777560664276937,0.3384392121965072,0.018,12251,2,1.470533172587567,0.33819958960051255,0.00039249300573310285
877,exodermis,0.03681232650017687,0.33757813463555697,0.018,12265,2,1.443796552362597,0.338207319049762,0.00038623616824543444
878,exodermis,0.04582389919858097,0.33648364066564296,0.018,12279,2,1.4170595892085407,0.3382229529567253,0.0003857710897724054
879,exodermis,0.05480517380399876,0.33515450242787515,0.018,12293,2,1.390322093232777,0.3382350161744629,0.0003876065657286491
880,exodermis,0.06374953197687584,0.3335753841301249,0.018,12307,2,1.3635848327363622,0.3382148157412081,0.0003950483421070293
881,exodermis,0.07264142982256591,0.3317279870586614,0.018,12321,2,1.336848027090759,0.3382025285891667,0.000404084639176336
882,exodermis,0.08148032502790559,0.32965819742604535,0.018,12335,2,1.3101114501226412,0.33819815680282644,0.0003930608217909932
883,exodermis,0.09026244461211622,0.3273606159019778,0.018,12349,2,1.2833748757292054,0.3382017015197372,0.0003865978088230219
884,exodermis,0.09898220428649199,0.32483671597919583,0.018,12363,2,1.256638077876851,0.33821316301736865,0.00038598890086547627
885,exodermis,0.10763405455612184,0.32208809683178363,0.018,12377,2,1.2299008306268164,0.33823254079595216,0.00038834497024937357
886,exodermis,0.11621316546205127,0.31911027577341805,0.018,12391,2,1.2031632650886381,0.3382239662433631,0.0003951459191687492
887,exodermis,0.12470026439331675,0.3158751131910615,0.018,12405,2,1.1764262068116276,0.3382075251403732,0.0004030043071451625
888,exodermis,0.133093942335671,0.31241332332373944,0.018,12419,2,1.1496894985275854,0.33819900096919087,0.0003932001864266155
889,exodermis,0.14139472453743088,0.30873857185906484,0.018,12433,2,1.1229529142945067,0.3381983943410929,0.00038645927681550674
890,exodermis,0.14959755616931528,0.3048504770969897,0.018,12447,2,1.0962162281347831,0.338205705305224,0.0003857582109142167
891,exodermis,0.15769721959475066,0.30075151504234837,0.018,12461,2,1.0694792140981366,0.33822093335105957,0.00038798008530461614
892,exodermis,0.16568847856608815,0.2964427823494658,0.018,12475,2,1.0427416669541132,0.33823546931969484,0.0003966935413603025
893,exodermis,0.17356129992508404,0.2919135895443583,0.018,12489,2,1.0160043049345038,0.33821487874010114,0.0004010438035754393
894,exodermis,0.1812919819559275,0.2871470221923029,0.018,12503,2,0.9892674144448331,0.33820220458225975,0.00039344529656452215
895,exodermis,0.1888970969978016,0.28218992775577256,0.018,12517,2,0.962530769588396,0.3381974477328509,0.0003865260155951781
