id_group,type,x,y,cell_diameter,id_cell,id_layer,angle,radius,area
559,sclerenchyma,0.19316717005027945,0.18073203642066568,0.02,7813,2,0.16559458699777146,0.1979658022497898,0.0002078293816090925
560,sclerenchyma,0.19809832956469042,0.17179576648669617,0.02,7827,2,0.11763412408095386,0.2013599385981841,0.00020727527557627055
561,sclerenchyma,0.20274216614946,0.16270580631350237,0.02,7841,2,0.0707542185798525,0.20490006343407569,0.00020714424947350287
562,sclerenchyma,0.20709516852963109,0.15347587374811467,0.02,7855,2,0.02500664162519978,0.20860869748076558,0.00020716013644273915
563,sclerenchyma,0.2111823132461238,0.14412488530900588,0.02,7869,2,-0.019693903572801107,0.21243758399416157,0.00020753432881547772
564,sclerenchyma,0.2149646592458454,0.13464680839414445,0.02,7883,2,-0.0632829442471028,0.21641902246301378,0.0002078236894083141
565,sclerenchyma,0.2184851590319641,0.12507142020618078,0.02,7897,2,-0.10580952085515181,0.22052933483218753,0.00020730884464681317
566,sclerenchyma,0.22172286900376717,0.11539552228397273,0.02,7911,2,-0.14729641826431525,0.22475944266082334,0.00020712812434099052
567,sclerenchyma,0.2246817720981258,0.10563323396015883,0.02,7925,2,-0.18772067585066077,0.22912459183986525,0.00020710482033766507
568,sclerenchyma,0.22738111050636428,0.09579483620066116,0.02,7939,2,-0.22719396904808292,0.2335764526082405,0.00020730983606731684
569,sclerenchyma,0.22977999619367367,0.08587893795510647,0.02,7953,2,-0.2656631172101783,0.23814641721032914,0.00020775332671602568
570,sclerenchyma,0.23192162005168673,0.07590546205952468,0.02,7967,2,-0.3032318877637463,0.2427935637800845,0.00020826802326117638
571,sclerenchyma,0.23374974014838726,0.06585960306604569,0.02,7981,2,-0.34011913223296,0.2474235846835012,0.0002117923199956062
572,sclerenchyma,0.23511720306066314,0.055707448508428445,0.02,7995,2,-0.3770078539704878,0.25170060156302454,0.00021988337142551248
573,sclerenchyma,0.2354040388686868,0.04533066065706609,0.02,8009,2,-0.415849292869921,0.25402735260831316,0.0002406681535402487
574,sclerenchyma,0.23223720481632273,0.03509223725600877,0.02,8023,2,-0.45216996514934527,0.2502954435687879,0.00026126917234016895
575,sclerenchyma,0.22305292815859254,0.029040518095293868,0.02,8037,2,-0.47820113495575456,0.24247391764858323,0.00025386720715403905
576,sclerenchyma,0.212355097539233,0.02769475413585168,0.02,8051,2,-0.5000978196367072,0.2337572648641308,0.00023181967198546212
577,sclerenchyma,0.2020238894435955,0.02750639413498121,0.02,8065,2,-0.5221507264334053,0.22494663489095293,0.00021650411975774594
578,sclerenchyma,0.1918275919130414,0.027480233756850547,0.02,8079,2,-0.545648626050025,0.21620870985315102,0.0002067885277145365
579,sclerenchyma,0.18166110298001076,0.02748048795738887,0.02,8093,2,-0.5710543425423128,0.20759268475826648,0.0002046499969512148
580,sclerenchyma,0.17150102149253338,0.027481362114652227,0.02,8107,2,-0.598635370045901,0.199121478200371,0.00020436626426511336
581,sclerenchyma,0.16134196067961104,0.027481388257513284,0.02,8121,2,-0.6286413888637453,0.19081501569570875,0.00020436043473430528
582,sclerenchyma,0.15118299378525146,0.027481405626084924,0.02,8135,2,-0.6613460197593519,0.18269587609646626,0.00020448295848029215
583,sclerenchyma,0.141024040743415,0.02748140679366202,0.02,8149,2,-0.6970502432867813,0.17479017272931557,0.0002047179560375025
584,sclerenchyma,0.13086508863859114,0.027481406909180568,0.02,8163,2,-0.7360818660454804,0.1671281975901128,0.00020479945941418283
585,sclerenchyma,0.12070613660053221,0.02748140691303187,0.02,8177,2,-0.7787917157276121,0.15974502492894174,0.0002045383966117965
586,sclerenchyma,0.11054718456448884,0.02748140691308769,0.02,8191,2,-0.8255457043305197,0.15268110610784644,0.00020437987198637436
587,sclerenchyma,0.10038823252847454,0.027481406913088546,0.02,8205,2,-0.8767110142948552,0.14598279332860692,0.0002043295859513559
588,sclerenchyma,0.09022928049246062,0.027481406913088546,0.02,8219,2,-0.9326343464130473,0.13970268553850396,0.00020433033232509883
589,sclerenchyma,0.08007032845644671,0.027481406913088546,0.02,8233,2,-0.9936102247509535,0.133899639126689,0.0002043644430380715
590,sclerenchyma,0.0699113764204328,0.027481406913088546,0.02,8247,2,-1.0598381460672273,0.12863823297443508,0.00020450645118823065
591,sclerenchyma,0.05975242438441891,0.027481406913088546,0.02,8261,2,-1.131369383213729,0.12398743976811759,0.00020475824581999444
592,sclerenchyma,0.04959347234840502,0.027481406913088546,0.02,8275,2,-1.2080478984647804,0.1200182655709547,0.00020475520438422007
593,sclerenchyma,0.03943452031239124,0.027481406913088546,0.02,8289,2,-1.2894549177129955,0.11680022060770211,0.00020450311006422656
594,sclerenchyma,0.02927556827637734,0.027481406913088546,0.02,8303,2,-1.3748718760128413,0.11439671153619589,0.000204360789698309
595,sclerenchyma,0.01911661624036346,0.027481406913088546,0.02,8317,2,-1.4632787762522406,0.11285979044603711,0.00020432628341752568
596,sclerenchyma,0.008957664204349593,0.027481406913088546,0.02,8331,2,-1.5534010228854234,0.11222506672616091,0.00020432424321486684
597,sclerenchyma,-0.0012012878316642712,0.027481406913088546,0.02,8345,2,-1.6438059854703089,0.11250781091461687,0.0002043742113821531
598,sclerenchyma,-0.011360239867678158,0.027481406913088546,0.02,8359,2,-1.7330341309176085,0.1137011787311247,0.0002045325289135342
599,sclerenchyma,-0.02151919190369206,0.027481406913088546,0.02,8373,2,-1.8197363095035037,0.11577701492885022,0.0002047926932515824
600,sclerenchyma,-0.03167814393970597,0.027481406913088546,0.02,8387,2,-1.9027862860570308,0.11868902619772102,0.00020470612884305892
601,sclerenchyma,-0.041837095975719885,0.027481406913088546,0.02,8401,2,-1.98134739856952,0.12237753595587499,0.00020447063073278683
602,sclerenchyma,-0.051996048011733784,0.027481406913088546,0.02,8415,2,-2.054888480857147,0.12677478568879422,0.000204344581399838
